 Daytime,Elapsed,Hydro,Hydro %,Set Up,Set Up %,
 Advection,Advection %,HTurb,HTurb %,VTurb,VTurb %,Behavior,
 Behavior %,Update,Update %
        3.2917,       13.3020,        0.6099,        4.5852,        0.1463,        1.0998,       10.9009,       81.9492,        0.0309,        0.2326,        0.0210,        0.1578,        0.0207,        0.1555,        1.5233,       11.4513
        3.3333,       12.6121,        0.0000,        0.0000,        0.1104,        0.8755,       10.8798,       86.2652,        0.0237,        0.1883,        0.0219,        0.1737,        0.0170,        0.1350,        1.5291,       12.1237
        3.3750,       12.5931,        0.0000,        0.0000,        0.1232,        0.9786,       10.8912,       86.4854,        0.0291,        0.2312,        0.0098,        0.0780,        0.0192,        0.1522,        1.4876,       11.8129
        3.4167,       13.3050,        0.5599,        4.2085,        0.1280,        0.9620,       11.0217,       82.8390,        0.0229,        0.1725,        0.0148,        0.1110,        0.0283,        0.2129,        1.4822,       11.1400
        3.4583,       12.8290,        0.0000,        0.0000,        0.1083,        0.8440,       11.1084,       86.5879,        0.0290,        0.2260,        0.0190,        0.1480,        0.0220,        0.1717,        1.5193,       11.8430
        3.5000,       12.7540,        0.0000,        0.0000,        0.1141,        0.8944,       10.9948,       86.2066,        0.0239,        0.1876,        0.0179,        0.1402,        0.0190,        0.1493,        1.5424,       12.0936
        3.5417,       13.2980,        0.5070,        3.8123,        0.1139,        0.8565,       11.0953,       83.4358,        0.0314,        0.2364,        0.0170,        0.1281,        0.0190,        0.1427,        1.4823,       11.1468
        3.5833,       12.8130,        0.0000,        0.0000,        0.1132,        0.8832,       11.0394,       86.1572,        0.0251,        0.1958,        0.0143,        0.1115,        0.0219,        0.1710,        1.5500,       12.0969
        3.6250,       12.7851,        0.0000,        0.0000,        0.1094,        0.8560,       11.0434,       86.3771,        0.0242,        0.1890,        0.0141,        0.1103,        0.0250,        0.1953,        1.5232,       11.9138
        3.6667,       13.3010,        0.5200,        3.9092,        0.1129,        0.8489,       11.0397,       82.9990,        0.0287,        0.2161,        0.0167,        0.1253,        0.0168,        0.1262,        1.5224,       11.4458
        3.7083,       12.8021,        0.0000,        0.0000,        0.1018,        0.7952,       11.0771,       86.5258,        0.0159,        0.1244,        0.0229,        0.1793,        0.0219,        0.1712,        1.5273,       11.9305
        3.7500,       12.7931,        0.0000,        0.0000,        0.1209,        0.9451,       11.0681,       86.5159,        0.0262,        0.2047,        0.0170,        0.1326,        0.0201,        0.1570,        1.5060,       11.7718
        3.7917,       13.5289,        0.5129,        3.7910,        0.1464,        1.0818,       11.2413,       83.0906,        0.0264,        0.1949,        0.0159,        0.1177,        0.0200,        0.1475,        1.5074,       11.1424
        3.8333,       12.9980,        0.0000,        0.0000,        0.1417,        1.0904,       11.2032,       86.1922,        0.0191,        0.1470,        0.0240,        0.1850,        0.0159,        0.1221,        1.5490,       11.9168
        3.8750,       12.9920,        0.0000,        0.0000,        0.1466,        1.1284,       11.2146,       86.3192,        0.0240,        0.1846,        0.0201,        0.1550,        0.0142,        0.1095,        1.5325,       11.7960
        3.9167,       13.6779,        0.5359,        3.9184,        0.1044,        0.7635,       11.4178,       83.4765,        0.0251,        0.1834,        0.0238,        0.1740,        0.0320,        0.2338,        1.4948,       10.9282
        3.9583,       13.2370,        0.0000,        0.0000,        0.1251,        0.9452,       11.5245,       87.0631,        0.0270,        0.2038,        0.0130,        0.0982,        0.0131,        0.0987,        1.4872,       11.2355
        4.0000,       13.1511,        0.0000,        0.0000,        0.1453,        1.1046,       11.4437,       87.0170,        0.0253,        0.1926,        0.0168,        0.1276,        0.0211,        0.1606,        1.4573,       11.0815
        4.0417,       13.9849,        0.6079,        4.3469,        0.1200,        0.8580,       11.6678,       83.4320,        0.0278,        0.1990,        0.0261,        0.1868,        0.0121,        0.0864,        1.4877,       10.6377
        4.0833,       13.3510,        0.0000,        0.0000,        0.1102,        0.8256,       11.6245,       87.0688,        0.0139,        0.1042,        0.0240,        0.1801,        0.0122,        0.0914,        1.5233,       11.4098
        4.1250,       13.3820,        0.0000,        0.0000,        0.1461,        1.0919,       11.6458,       87.0258,        0.0199,        0.1487,        0.0204,        0.1523,        0.0208,        0.1551,        1.4805,       11.0632
        4.1667,       14.1678,        0.5039,        3.5567,        0.1335,        0.9426,       11.9254,       84.1724,        0.0221,        0.1559,        0.0194,        0.1370,        0.0150,        0.1060,        1.5183,       10.7166
        4.2083,       13.6779,        0.0000,        0.0000,        0.1145,        0.8371,       11.9387,       87.2850,        0.0247,        0.1803,        0.0172,        0.1258,        0.0110,        0.0803,        1.5294,       11.1817
        4.2500,       13.6680,        0.0000,        0.0000,        0.1201,        0.8788,       11.9247,       87.2455,        0.0159,        0.1161,        0.0167,        0.1224,        0.0177,        0.1295,        1.5170,       11.0987
        4.2917,       14.4318,        0.5359,        3.7133,        0.1276,        0.8839,       12.1599,       84.2580,        0.0281,        0.1945,        0.0183,        0.1269,        0.0190,        0.1320,        1.5023,       10.4098
        4.3333,       13.9028,        0.0000,        0.0000,        0.1318,        0.9483,       12.1742,       87.5663,        0.0228,        0.1642,        0.0198,        0.1422,        0.0132,        0.0948,        1.4971,       10.7681
        4.3750,       14.0269,        0.0000,        0.0000,        0.1229,        0.8764,       12.3247,       87.8651,        0.0203,        0.1445,        0.0193,        0.1375,        0.0142,        0.1010,        1.4867,       10.5989
        4.4167,       14.8378,        0.6169,        4.1579,        0.1239,        0.8350,       12.4720,       84.0561,        0.0367,        0.2476,        0.0172,        0.1160,        0.0160,        0.1078,        1.5111,       10.1842
        4.4583,       14.0359,        0.0000,        0.0000,        0.1196,        0.8523,       12.3440,       87.9459,        0.0197,        0.1400,        0.0229,        0.1635,        0.0162,        0.1157,        1.4751,       10.5095
        4.5000,       14.0509,        0.0000,        0.0000,        0.1161,        0.8262,       12.3149,       87.6452,        0.0221,        0.1572,        0.0171,        0.1216,        0.0164,        0.1164,        1.5295,       10.8857
        4.5417,       25.6051,       11.5103,       44.9530,        0.1428,        0.5578,       12.3792,       48.3464,        0.0201,        0.0787,        0.0120,        0.0467,        0.0254,        0.0992,        1.4773,        5.7695
        4.5833,       14.0948,        0.0000,        0.0000,        0.1165,        0.8262,       12.3954,       87.9427,        0.0160,        0.1135,        0.0150,        0.1065,        0.0173,        0.1230,        1.4966,       10.6179
        4.6250,       14.1578,        0.0000,        0.0000,        0.1500,        1.0597,       12.4185,       87.7144,        0.0238,        0.1681,        0.0149,        0.1052,        0.0149,        0.1052,        1.4877,       10.5078
        4.6667,       16.8925,        3.2375,       19.1656,        0.1249,        0.7393,       11.8732,       70.2868,        0.0256,        0.1518,        0.0171,        0.1012,        0.0109,        0.0643,        1.5535,        9.1962
        4.7083,       13.7429,        0.0000,        0.0000,        0.1229,        0.8945,       12.0116,       87.4021,        0.0262,        0.1910,        0.0203,        0.1474,        0.0138,        0.1004,        1.5023,       10.9316
        4.7500,       13.7610,        0.0000,        0.0000,        0.1282,        0.9314,       12.0439,       87.5224,        0.0248,        0.1801,        0.0255,        0.1854,        0.0184,        0.1339,        1.4720,       10.6972
        4.7917,       13.5029,        0.5538,        4.1016,        0.1121,        0.8299,       11.2220,       83.1082,        0.0312,        0.2314,        0.0110,        0.0814,        0.0142,        0.1049,        1.5103,       11.1846
        4.8333,       13.0580,        0.0000,        0.0000,        0.1072,        0.8208,       11.3203,       86.6927,        0.0181,        0.1384,        0.0111,        0.0851,        0.0220,        0.1683,        1.5397,       11.7910
        4.8750,       13.1390,        0.0000,        0.0000,        0.1191,        0.9068,       11.4622,       87.2374,        0.0248,        0.1886,        0.0153,        0.1161,        0.0151,        0.1152,        1.4634,       11.1376
        4.9167,       13.2319,        0.5829,        4.4051,        0.1198,        0.9050,       10.8904,       82.3038,        0.0168,        0.1273,        0.0220,        0.1661,        0.0171,        0.1292,        1.5389,       11.6305
        4.9583,       12.8151,        0.0000,        0.0000,        0.1036,        0.8087,       11.1581,       87.0700,        0.0291,        0.2267,        0.0151,        0.1181,        0.0140,        0.1095,        1.4501,       11.3154
        5.0000,       12.9590,        0.0000,        0.0000,        0.1332,        1.0277,       11.1757,       86.2387,        0.0200,        0.1545,        0.0236,        0.1818,        0.0188,        0.1451,        1.5466,       11.9348
        5.0417,       18.3501,        5.3301,       29.0466,        0.1378,        0.7510,       11.2491,       61.3029,        0.0269,        0.1464,        0.0170,        0.0925,        0.0150,        0.0818,        1.5286,        8.3300
        5.0833,       13.2000,        0.0000,        0.0000,        0.1296,        0.9821,       11.4436,       86.6943,        0.0221,        0.1674,        0.0171,        0.1295,        0.0151,        0.1147,        1.5293,       11.5856
        5.1250,       13.3320,        0.0000,        0.0000,        0.1261,        0.9458,       11.6379,       87.2931,        0.0206,        0.1547,        0.0256,        0.1923,        0.0179,        0.1346,        1.4669,       11.0030
        5.1667,       23.4414,        9.9905,       42.6189,        0.1207,        0.5150,       11.7424,       50.0927,        0.0181,        0.0771,        0.0179,        0.0765,        0.0150,        0.0641,        1.4958,        6.3812
        5.2083,       13.6069,        0.0000,        0.0000,        0.1132,        0.8316,       11.9037,       87.4825,        0.0291,        0.2135,        0.0242,        0.1776,        0.0192,        0.1408,        1.4749,       10.8390
        5.2500,       13.7089,        0.0000,        0.0000,        0.1202,        0.8771,       11.9833,       87.4126,        0.0164,        0.1193,        0.0206,        0.1505,        0.0208,        0.1514,        1.4972,       10.9213
        5.2917,       15.7517,        2.0267,       12.8668,        0.1295,        0.8222,       11.9479,       75.8513,        0.0272,        0.1728,        0.0140,        0.0891,        0.0142,        0.0899,        1.5522,        9.8545
        5.3333,       13.7489,        0.0000,        0.0000,        0.1298,        0.9438,       12.0082,       87.3392,        0.0170,        0.1234,        0.0131,        0.0950,        0.0188,        0.1367,        1.5194,       11.0511
        5.3750,       13.8608,        0.0000,        0.0000,        0.1117,        0.8058,       12.1069,       87.3463,        0.0211,        0.1524,        0.0148,        0.1066,        0.0200,        0.1444,        1.5406,       11.1151
        5.4167,       14.5148,        0.6998,        4.8215,        0.1469,        1.0117,       12.1071,       83.4120,        0.0200,        0.1379,        0.0150,        0.1034,        0.0171,        0.1177,        1.4659,       10.0997
        5.4583,       13.8949,        0.0000,        0.0000,        0.1244,        0.8952,       12.1423,       87.3870,        0.0248,        0.1783,        0.0103,        0.0738,        0.0112,        0.0808,        1.5348,       11.0457
        5.5000,       13.8389,        0.0000,        0.0000,        0.1031,        0.7454,       12.1082,       87.4938,        0.0248,        0.1791,        0.0159,        0.1147,        0.0111,        0.0803,        1.5334,       11.0807
        5.5417,       14.3378,        0.6808,        4.7482,        0.1285,        0.8965,       11.8645,       82.7500,        0.0216,        0.1507,        0.0200,        0.1396,        0.0228,        0.1592,        1.5594,       10.8765
        5.5833,       13.6720,        0.0000,        0.0000,        0.1250,        0.9143,       11.9259,       87.2287,        0.0237,        0.1732,        0.0128,        0.0937,        0.0131,        0.0955,        1.5366,       11.2392
        5.6250,       13.6549,        0.0000,        0.0000,        0.1154,        0.8448,       11.9258,       87.3370,        0.0260,        0.1904,        0.0167,        0.1225,        0.0255,        0.1868,        1.4994,       10.9806
        5.6667,       21.9816,        8.6766,       39.4723,        0.1260,        0.5731,       11.5508,       52.5476,        0.0242,        0.1100,        0.0157,        0.0716,        0.0190,        0.0866,        1.5311,        6.9655
        5.7083,       13.4769,        0.0000,        0.0000,        0.1161,        0.8614,       11.7734,       87.3599,        0.0209,        0.1549,        0.0219,        0.1621,        0.0110,        0.0815,        1.4823,       10.9988
        5.7500,       13.5289,        0.0000,        0.0000,        0.1117,        0.8256,       11.8330,       87.4645,        0.0272,        0.2012,        0.0146,        0.1083,        0.0160,        0.1182,        1.4807,       10.9448
        5.7917,       14.3218,        1.0509,        7.3378,        0.1337,        0.9333,       11.6031,       81.0175,        0.0168,        0.1176,        0.0142,        0.0989,        0.0192,        0.1338,        1.4424,       10.0713
        5.8333,       13.3119,        0.0000,        0.0000,        0.1113,        0.8363,       11.6119,       87.2298,        0.0244,        0.1834,        0.0150,        0.1128,        0.0118,        0.0889,        1.4930,       11.2159
        5.8750,       13.4310,        0.0000,        0.0000,        0.1381,        1.0279,       11.7020,       87.1268,        0.0295,        0.2199,        0.0159,        0.1182,        0.0181,        0.1345,        1.4934,       11.1191
