   560513.432382479      ,   823000.941446456     
   561256.307354067      ,   824319.858683233     
   562031.691795893      ,   825658.422502239     
   562827.171568895      ,   827012.819447336     
   563636.403784736      ,   828379.147007702     
   564455.563389602      ,   829754.303457809     
   565282.054142523      ,   831135.807752286     
   566113.963403799      ,   832521.608021487     
   566949.794388712      ,   833909.947503629     
   567788.319191941      ,   835299.272929918     
   568628.490853674      ,   836688.169598769     
   569469.386856217      ,   838075.312603007     
   570310.170402535      ,   839459.427357282     
   571150.062149418      ,   840839.254637877     
   571988.318164548      ,   842213.516277415     
   572824.211498925      ,   843580.877711323     
   573657.015698195      ,   844939.902719178     
   574485.989269083      ,   846288.993535769     
   575310.361051897      ,   847626.304932020     
   576129.318709838      ,   848949.611203062     
   576942.009665699      ,   850256.083352535     
   577747.589816554      ,   851541.880835532     
   578545.468041237      ,   852801.320586919     
   579336.508805208      ,   854025.037609302     
   580129.184700973      ,   855197.681947690     
   580950.152693692      ,   856309.394044018     
   581829.438429337      ,   857377.986835905     
   582769.267995902      ,   858437.774692168     
   583751.198423367      ,   859507.656716871     
   584760.198431530      ,   860589.746777757     
   585788.199664231      ,   861682.320211566     
   586830.425580353      ,   862783.477344851     
   587883.701502619      ,   863891.580905541     
   588945.736133629      ,   865005.253827207     
   590014.774344626      ,   866123.325431213     
   591089.409997238      ,   867244.782592202     
   592168.476190991      ,   868368.732184828     
   593250.976532201      ,   869494.372985346     
   594336.039730516      ,   870620.974478520     
   595422.888219127      ,   871747.860530093     
   596510.815580754      ,   872874.396447077     
   597599.169688539      ,   873999.978369081     
   598687.339639830      ,   875124.024218348     
   599774.745230679      ,   876245.965617505     
   600860.828113995      ,   877365.240289100     
   601945.044020037      ,   878481.284496866     
   603026.855554322      ,   879593.525080997     
   604105.725158491      ,   880701.370574883     
   605181.107839291      ,   881804.200751659     
   606252.443246117      ,   882901.353699491     
   607319.146608068      ,   883992.109094682     
   608380.597922298      ,   885075.665594270     
   609436.128618577      ,   886151.108931583     
   610485.004749363      ,   887217.364789995     
   611526.405768504      ,   888273.125547769     
   612559.399005156      ,   889316.729351371     
   613582.915605744      ,   890345.945197890     
   614595.761029857      ,   891357.553877388     
   615596.838359973      ,   892346.436834220     
   616586.664922558      ,   893303.542830367     
   617574.425062805      ,   894215.138579522     
   618583.497545256      ,   895076.017153478     
   619634.352305222      ,   895903.304395689     
   620725.652495502      ,   896721.001652173     
   621844.895836868      ,   897540.594159508     
   622982.835942133      ,   898364.033393851     
   624134.025847028      ,   899190.986890039     
   625294.966226630      ,   900020.729618298     
   626463.198235966      ,   900852.515822599     
   627636.872951027      ,   901685.654252465     
   628814.526466823      ,   902519.516428495     
   629994.951669529      ,   903353.529004461     
   631177.119725072      ,   904187.163241880     
   632360.129098179      ,   905019.924992895     
   633543.170736426      ,   905851.345894607     
   634725.503185396      ,   906680.975704407     
   635906.434009036      ,   907508.375503127     
   637085.305290980      ,   908333.111458696     
   638261.481778986      ,   909154.748849577     
   639434.340688399      ,   909972.846051770     
   640603.262442762      ,   910786.948178773     
   641767.621773581      ,   911596.580021036     
   642926.778664455      ,   912401.237848616     
   644080.068623564      ,   913200.379499488     
   645226.791706295      ,   913993.411944469     
   646366.199577756      ,   914779.675140291     
   647497.479681609      ,   915558.420349238     
   648619.735231736      ,   916328.780013874     
   649731.959217445      ,   917089.724320412     
   650832.999870832      ,   917839.995895599     
   651921.514180569      ,   918578.006679828     
   652995.905873091      ,   919301.665016942     
   654054.249258904      ,   920008.063170999     
   655094.234207457      ,   920692.856518568     
   656113.374149082      ,   921348.887766146     
   657111.051937967      ,   921963.104817648     
   658098.149658001      ,   922515.137467093     
   659105.377807660      ,   922993.851021165     
   660163.205118605      ,   923416.770222840     
   661276.421241551      ,   923814.169371185     
   662433.292369018      ,   924204.148896559     
   663623.077879930      ,   924592.834978505     
   664838.737319542      ,   924982.225912389     
   666075.506667526      ,   925373.014165446     
   667329.958727027      ,   925765.407861288     
   668599.498683738      ,   926159.412666916     
   669882.081203764      ,   926554.943754061     
   671176.041499835      ,   926951.875035548     
   672479.988624830      ,   927350.062316454     
   673792.734800406      ,   927749.354597745     
   675113.246703145      ,   928149.599631270     
   676440.610715945      ,   928550.646541382     
   677774.007384566      ,   928952.346889181     
   679112.692123518      ,   929354.554881133     
   680455.980267309      ,   929757.127090146     
   681803.235198668      ,   930159.921883759     
   683153.858681761      ,   930562.798659952     
   684507.282781439      ,   930965.616936844     
   685862.962913728      ,   931368.235309282     
   687220.371679674      ,   931770.510262183     
   688578.993202588      ,   932172.294811425     
   689938.317728930      ,   932573.436924383     
   691297.836271217      ,   932973.777649895     
   692657.035069970      ,   933373.148858307     
   694015.389630482      ,   933771.370450877     
   695372.358044835      ,   934168.246836793     
   696727.373233199      ,   934563.562382586     
   698079.833616748      ,   934957.075391279     
   699429.091544664      ,   935348.509928279     
   700774.438500630      ,   935737.544404905     
   702115.085643555      ,   936123.795115641     
   703450.137482027      ,   936506.791605580     
   704778.555259632      ,   936885.938167467     
   706099.104686688      ,   937260.450386818     
   707410.279897535      ,   937629.243473298     
   708710.193765863      ,   937990.718742898     
   709996.439751854      ,   938342.310163570     
   711266.081354235      ,   938679.401243189     
   712517.052070837      ,   938992.780827428     
   713755.220085818      ,   939267.425406202     
   715000.274919747      ,   939493.673333320     
   716272.868785095      ,   939680.285675731     
   717578.407596261      ,   939845.159584643     
   718911.691321863      ,   940000.079047452     
   720267.054776877      ,   940149.970965876     
   721640.481520094      ,   940296.970836236     
   723029.137589705      ,   940442.143585172     
   724430.935241773      ,   940586.079928424     
   725844.271045684      ,   940729.132512110     
   727267.869981910      ,   940871.522733096     
   728700.688809994      ,   941013.394309979     
   730141.853453561      ,   941154.842356228     
   731590.616750248      ,   941295.930155634     
   733046.328905569      ,   941436.699318018     
   734508.416164458      ,   941577.176160807     
   735976.364964335      ,   941717.375830733     
   737449.709836900      ,   941857.305011246     
   738928.023921678      ,   941996.963705947     
   740410.911319060      ,   942136.346389661     
   741898.000738305      ,   942275.442701640     
   743388.940039453      ,   942414.237781986     
   744883.391356958      ,   942552.712302330     
   746381.026543201      ,   942690.842202431     
   747881.522690712      ,   942828.598107498     
   749384.557485139      ,   942965.944358435     
   750889.804103623      ,   943102.837528467     
   752396.925296250      ,   943239.224208899     
   753905.566151643      ,   943375.037693915     
   755415.344816700      ,   943510.192920214     
   756925.840049328      ,   943644.578495194     
   758436.573818335      ,   943778.043587442     
   759946.986041918      ,   943910.375136698     
   761456.396797900      ,   944041.255314708     
   762963.949671658      ,   944170.174551650     
   764468.537166041      ,   944296.232305257     
   765968.800310457      ,   944417.627784969     
   767463.938232683      ,   944530.545081824     
   768956.736825445      ,   944629.334701511     
   770454.645235832      ,   944711.340366672     
   771964.122481363      ,   944780.338564938     
   773486.294731833      ,   944842.144436696     
   775019.454097177      ,   944900.248075540     
   776561.923281767      ,   944956.188235773     
   778112.493286736      ,   945010.699309968     
   779670.296069413      ,   945064.180140833     
   781234.687642213      ,   945116.870293777     
   782805.174881495      ,   945168.925007891     
   784381.370539991      ,   945220.451039721     
   785962.964764561      ,   945271.525485069     
   787549.706418366      ,   945322.206422742     
   789141.390438876      ,   945372.539307831     
   790737.849057676      ,   945422.561012630     
   792338.945585311      ,   945472.302498881     
   793944.569962317      ,   945521.790661733     
   795554.635571108      ,   945571.049658079     
   797169.076982574      ,   945620.101908991     
   798787.848425202      ,   945668.968897104     
   800410.922840317      ,   945717.671840632     
   802038.291439816      ,   945766.232303077     
   803669.963722873      ,   945814.672785969     
   805305.967940764      ,   945863.017347318     
   806946.352029705      ,   945911.292289733     
   808591.185063890      ,   945959.526969435     
   810240.559318654      ,   946007.754791875     
   811894.593082946      ,   946056.014484547     
   813553.434427525      ,   946104.351778416     
   815217.266232747      ,   946152.821696913     
   816886.312925616      ,   946201.491764967     
   818560.849601434      ,   946250.446647715     
   820241.214564598      ,   946299.795084306     
   821927.826911228      ,   946349.680655104     
   823621.211761765      ,   946400.299266057     
   825322.037421002      ,   946451.929109542     
   827031.171488932      ,   946504.985516350     
   828749.766621863      ,   946560.130053038     
   830479.385070852      ,   946618.511188502     
   832222.108781026      ,   946682.360525605     
   833980.042881814      ,   946756.496714436     
   835751.681107326      ,   946849.940097040     
   837526.881242985      ,   946970.929646136     
   839291.914741154      ,   947117.528097853     
   841040.727137106      ,   947279.700652246     
   842775.114259847      ,   947449.201039847     
   844498.376060598      ,   947622.207080839     
   846213.000974661      ,   947797.057440795     
   847920.736794005      ,   947972.940836747     
   849622.847988586      ,   948149.417117620     
   851320.286308920      ,   948326.228858168     
   853013.794372535      ,   948503.217602657     
   854703.969892909      ,   948680.282628542     
   856391.307059577      ,   948857.358954919     
   858076.224248923      ,   949034.404858358     
   859759.083254885      ,   949211.394431165     
   861440.203076495      ,   949388.312976080     
   863119.870107198      ,   949565.154079314     
   864798.345888181      ,   949741.917723089     
   866475.873183985      ,   949918.609071455     
   868152.680892764      ,   950095.237714026     
   869828.988150633      ,   950271.817239649     
   871505.007893689      ,   950448.365066171     
   873180.950081890      ,   950624.902488511     
   874857.024754832      ,   950801.454934115     
   876533.445074124      ,   950978.052438823     
   878210.430507979      ,   951154.730381493     
   879888.210331613      ,   951331.530547834     
   881567.027655075      ,   951508.502639774     
   883247.144256204      ,   951685.706417751     
   884928.846603995      ,   951863.214780699     
   886612.453631319      ,   952041.118291450     
   888298.327097193      ,   952219.532024680     
   889986.885839558      ,   952398.606323066     
   891678.625976754      ,   952578.544492631     
   893374.150320577      ,   952759.633635814     
   895074.211868375      ,   952942.302379980     
   896779.776268196      ,   953127.239155773     
   898492.090619827      ,   953315.662140352     
   900212.594168901      ,   953509.989608002     
   901941.647162976      ,   953715.114047066     
   903674.892391232      ,   953937.512215276     
   905403.061801855      ,   954179.153946221     
   907119.307950977      ,   954434.549216292     
   908823.288163065      ,   954696.717751048     
   910517.506824388      ,   954961.805948073     
   912204.167463425      ,   955228.217175954     
   913884.835786906      ,   955495.247255057     
   915560.642941369      ,   955762.552171687     
   917232.443803836      ,   956029.952635477     
   918900.912949706      ,   956297.353306809     
   920566.602930595      ,   956564.705446018     
   922229.981050261      ,   956831.988050142     
   923891.453584651      ,   957099.197666725     
   925551.382395235      ,   957366.342615433     
   927210.096767375      ,   957633.439601294     
   928867.902159761      ,   957900.511702680     
   930525.086909734      ,   958167.587194176     
   932181.927568082      ,   958434.698906611     
   933838.693315761      ,   958701.883957139     
   935495.649780659      ,   958969.183756929     
   937153.062490658      ,   959236.644249790     
   938811.200151029      ,   959504.316366534     
   940470.337908903      ,   959772.256704505     
   942130.760760200      ,   960040.528465229     
   943792.767262492      ,   960309.202709631     
   945456.673742114      ,   960578.360024770     
   947122.819228890      ,   960848.092745207     
   948791.571424212      ,   961118.507946411     
   950463.334120874      ,   961389.731545004     
   952138.556667468      ,   961661.914034021     
   953817.746342731      ,   961935.238711905     
   955501.484937006      ,   962209.933854424     
   957190.451533315      ,   962486.291385753     
   958885.454606134      ,   962764.696801675     
   960587.478339111      ,   963045.679759123     
   962297.750542278      ,   963330.005456738     
   964017.840779826      ,   963618.853955996     
   965749.781440655      ,   963914.209920674     
   967496.057624778      ,   964219.803808544     
   969258.314325575      ,   964543.264646748     
   971031.426327292      ,   964896.996808971     
   972798.953395357      ,   965288.851004302     
   974544.092704744      ,   965711.395206621     
   976262.960927148      ,   966149.606033684     
   977960.502201919      ,   966593.657151943     
   979641.883514874      ,   967039.648824279     
   981310.685319954      ,   967486.088413673     
   982969.377853763      ,   967932.354537405     
   984619.749504620      ,   968378.181158637     
   986263.158038003      ,   968823.464878861     
   987900.676886057      ,   969268.183531220     
   989533.184101028      ,   969712.358333712     
   991161.419093306      ,   970156.035027138     
   992786.020459792      ,   970599.274030104     
   994407.552238733      ,   971042.145189768     
   996026.522823946      ,   971484.725024811     
   997643.399091384      ,   971927.095406071     
   999258.617345167      ,   972369.343129159     
   1000872.59213992      ,   972811.560097351     
   1002485.72370919      ,   973253.843981135     
   1004098.40453532      ,   973696.299314092     
   1005711.02548560      ,   974139.039054968     
   1007323.98188823      ,   974582.186712679     
   1008937.67991776      ,   975025.879211035     
   1010552.54370312      ,   975470.270783548     
   1012169.02367116      ,   975915.538366148     
   1013787.60681635      ,   976361.889253450     
   1015408.82988240      ,   976809.572311100     
   1017033.29692099      ,   977258.895020465     
   1018661.70345323      ,   977710.250581132     
   1020294.87058949      ,   978164.163433926     
   1021933.79370829      ,   978621.371095281     
   1023579.70902971      ,   979082.984331568     
   1025234.15984701      ,   979550.835168280     
   1026898.88052089      ,   980028.312895122     
   1028574.30653244      ,   980522.120266975     
   1030254.34621939      ,   981041.807664564     
   1031924.87702665      ,   981590.891117349     
   1033574.77100635      ,   982160.658453396     
   1035203.89349049      ,   982739.249027983     
   1036817.25192784      ,   983320.319236112     
   1038418.97994564      ,   983901.704367133     
   1040011.83130052      ,   984482.696418909     
   1041597.70888599      ,   985063.081578478     
   1043178.00904085      ,   985642.836452060     
   1044753.81193999      ,   986222.018924930     
   1046325.99052145      ,   986800.724086094     
   1047895.27640413      ,   987379.064971888     
   1049462.30198680      ,   987957.163822402     
   1051027.62867568      ,   988535.148174712     
   1052591.76667498      ,   989113.149344103     
   1054155.18946658      ,   989691.302171487     
   1055718.34486781      ,   990269.745506262     
   1057281.66386486      ,   990848.623177375     
   1058845.56802121      ,   991428.085352957     
   1060410.47602802      ,   992008.290275800     
   1061976.80983051      ,   992589.406423581     
   1063545.00069671      ,   993171.615198888     
   1065115.49557492      ,   993755.114318770     
   1066688.76410872      ,   994340.122161392     
   1068265.30674508      ,   994926.883457850     
   1069845.66449487      ,   995515.676922956     
   1071430.43110912      ,   996106.825757626     
   1073020.26875975      ,   996700.712537114     
   1074615.92883009      ,   997297.801044178     
   1076218.28023469      ,   997898.669581220     
   1077828.34893905      ,   998504.064262846     
   1079447.37406138      ,   999114.989354240     
   1081076.88709822      ,   999732.871877891     
   1082718.81390032      ,   1000359.89021604     
   1084375.53457203      ,   1000999.70758464     
   1086049.36753474      ,   1001659.26581322     
   1087738.36604210      ,   1002351.90852510     
   1089426.48908695      ,   1003092.47926441     
   1091087.98388062      ,   1003879.20963545     
   1092710.55346829      ,   1004691.39216306     
   1094300.31095168      ,   1005510.54596911     
   1095867.00484798      ,   1006329.55277560     
   1097417.12663497      ,   1007146.64667305     
   1098954.79934282      ,   1007961.56226048     
   1100482.83577245      ,   1008774.47590819     
   1102003.29384554      ,   1009585.70534509     
   1103517.76938035      ,   1010395.61408453     
   1105027.56185649      ,   1011204.58039162     
   1106533.77544215      ,   1012012.98952443     
   1108037.38509085      ,   1012821.23557615     
   1109539.28304805      ,   1013629.72819800     
   1111040.31433028      ,   1014438.90287410     
   1112541.30644724      ,   1015249.23505526     
   1114043.09707291      ,   1016061.25968711     
   1115546.56277805      ,   1016875.59920648     
   1117052.65198889      ,   1017693.00571429     
   1118562.42583564      ,   1018514.42826666     
   1120077.11093361      ,   1019341.12770007     
   1121598.16537546      ,   1020174.88911937     
   1123127.33629452      ,   1021018.45655869     
   1124666.53760875      ,   1021876.53024246     
   1126216.38005329      ,   1022758.10257899     
   1127768.95263122      ,   1023677.83527372     
   1129301.70814112      ,   1024643.60969208     
   1130793.50941161      ,   1025641.51866913     
   1132243.80324063      ,   1026648.64589494     
   1133663.73508092      ,   1027652.63541890     
   1135062.08028827      ,   1028650.61019794     
   1136444.02000768      ,   1029642.38519693     
   1137812.80079363      ,   1030628.35110213     
   1139170.62677635      ,   1031608.99474393     
   1140519.09114367      ,   1032584.78187717     
   1141859.40118554      ,   1033556.13026930     
   1143192.50538324      ,   1034523.40762183     
   1144519.17007449      ,   1035486.93613338     
   1145840.02820878      ,   1036446.99820584     
   1147155.61167612      ,   1037403.84160980     
   1148466.37344303      ,   1038357.68363588     
   1149772.70305312      ,   1039308.71412314     
   1151074.93759931      ,   1040257.09731313     
   1152373.36943869      ,   1041202.97239035     
   1153668.25141214      ,   1042146.45235204     
   1154959.80000984      ,   1043087.62040835     
   1156248.19678079      ,   1044026.52216082     
   1157533.58859492      ,   1044963.14952672     
   1158816.08979651      ,   1045897.40626147     
   1160095.80419122      ,   1046829.02737907     
   1161372.98007592      ,   1047757.39899723     
   1162648.61835045      ,   1048681.57805537     
   1163924.67609212      ,   1049601.40359155     
   1165202.59428517      ,   1050518.31840117     
   1166482.24329975      ,   1051434.04321148     
   1167762.89606135      ,   1052349.38074833     
   1169044.09792695      ,   1053264.54856354     
   1170325.63239505      ,   1054179.62108020     
   1171607.40279358      ,   1055094.64188378     
   1172889.37526921      ,   1056009.64829587     
   1174171.55140084      ,   1056924.67717233     
   1175453.95382636      ,   1057839.76601904     
   1176736.61805638      ,   1058754.95281656     
   1178019.58747328      ,   1059670.27547926     
   1179302.91007176      ,   1060585.77120191     
   1180586.63618511      ,   1061501.47573582     
   1181870.81676572      ,   1062417.42255489     
   1183155.50194697      ,   1063333.64182090     
   1184440.73968771      ,   1064250.15899667     
   1185726.57432556      ,   1065166.99285396     
   1187013.04485775      ,   1066084.15242711     
   1188300.18274040      ,   1067001.63205893     
   1189588.00900246      ,   1067919.40277733     
   1190876.53077805      ,   1068837.39599568     
   1192165.73951426      ,   1069755.46929215     
   1193455.62741581      ,   1070673.32505926     
   1194746.34005073      ,   1071590.31997479     
   1196038.80829242      ,   1072505.48999549     
   1197334.90869327      ,   1073418.69983058     
   1198635.93613675      ,   1074331.40086946     
   1199941.66494696      ,   1075245.22820983     
   1201251.39091432      ,   1076160.90582632     
   1202564.72197180      ,   1077078.65117727     
   1203881.50364640      ,   1077998.58335062     
   1205201.70894875      ,   1078920.81825305     
   1206525.39018835      ,   1079845.49204168     
   1207852.65881931      ,   1080772.77114667     
   1209183.67833387      ,   1081702.86085322     
   1210518.66460788      ,   1082636.01614109     
   1211857.89181001      ,   1083572.55718034     
   1213201.70376438      ,   1084512.89254971     
   1214550.53185278      ,   1085457.55536861     
   1215904.92164684      ,   1086407.26216056     
   1217265.57136404      ,   1087363.01465517     
   1218633.38382282      ,   1088326.29033664     
   1220009.51608076      ,   1089299.43879415     
   1221395.28118832      ,   1090286.62528387     
   1222790.72971921      ,   1091296.24266590     
   1224186.78465758      ,   1092342.27925113     
   1225560.08440260      ,   1093430.09024156     
   1226892.17238642      ,   1094542.42421949     
   1228186.68257163      ,   1095656.78228233     
   1229455.86263253      ,   1096763.71829661     
   1230707.34412342      ,   1097862.08394510     
   1231945.14620260      ,   1098952.24045951     
   1233171.59668760      ,   1100034.65821692     
   1234388.14498026      ,   1101109.69693911     
   1235595.72446419      ,   1102177.57861720     
   1236794.93222916      ,   1103238.39217143     
   1237986.12488873      ,   1104292.09814946     
   1239169.47086478      ,   1105338.52573180     
   1240344.97709075      ,   1106377.35835573     
   1241512.49833369      ,   1107408.10288972     
   1242671.73263881      ,   1108430.03224184     
   1243822.20464816      ,   1109442.07947839     
   1244963.24254675      ,   1110442.63186570     
   1246093.98662122      ,   1111429.08836275     
   1247213.69102144      ,   1112396.77559382     
   1248324.23456964      ,   1113336.50981827     
   1249438.31226832      ,   1114237.09980521     
   1250576.96974738      ,   1115100.65987374     
   1251749.06275295      ,   1115946.03720003     
   1252946.90067643      ,   1116788.96121701     
   1254160.97174414      ,   1117633.93300267     
   1255385.85249028      ,   1118481.21562369     
   1256618.33913419      ,   1119330.33954184     
   1257856.29913298      ,   1120180.73310670     
   1259098.17475438      ,   1121031.83900069     
   1260342.74368247      ,   1121883.13118829     
   1261588.98990642      ,   1122734.10971569     
   1262836.02741633      ,   1123584.29092456     
   1264083.05146970      ,   1124433.19735053     
   1265329.30517782      ,   1125280.34815340     
   1266574.05493494      ,   1126125.24997515     
   1267816.57098658      ,   1126967.38784708     
   1269056.11083934      ,   1127806.21566787     
   1270291.90394088      ,   1128641.14569301     
   1271523.13641311      ,   1129471.53635042     
   1272748.93474191      ,   1130296.67748264     
   1273968.34726767      ,   1131115.77175502     
   1275180.32208161      ,   1131927.91036546     
   1276383.67946746      ,   1132732.04016021     
   1277577.07623117      ,   1133526.91744636     
   1278758.95794040      ,   1134311.04044967     
   1279927.49293245      ,   1135082.54584997     
   1281080.47851340      ,   1135839.04116751     
   1282215.20506208      ,   1136577.31343134     
   1283328.26239228      ,   1137292.77378226     
   1284415.31566794      ,   1137978.25608776     
   1285471.33641922      ,   1138620.94154743     
   1286104.86104177      ,   1139316.05467609     
   1285936.85593971      ,   1140197.17523858     
   1285372.80834199      ,   1141211.04051935     
   1284806.20374851      ,   1142267.89920899     
   1284234.47035695      ,   1143357.03659003     
   1283657.29021686      ,   1144471.42236971     
   1283074.95493044      ,   1145606.20299243     
   1282487.91314556      ,   1146757.84735339     
   1281896.62944201      ,   1147923.67821595     
   1281301.53827033      ,   1149101.60047670     
   1280703.03025885      ,   1150289.93420512     
   1280101.45006162      ,   1151487.30692883     
   1279497.09812281      ,   1152692.58137350     
   1278890.23336827      ,   1153904.80552158     
   1278281.07557376      ,   1155123.17738967     
   1277669.80681341      ,   1156347.01996976     
   1277056.57158872      ,   1157575.76355632     
   1276441.47519533      ,   1158808.93378963     
   1275824.57964235      ,   1160046.14450623     
   1275205.89592347      ,   1161287.09508260     
   1274585.37040643      ,   1162531.57250248     
   1273962.86096120      ,   1163779.45889405     
   1273338.09366438      ,   1165030.74547049     
   1272710.57941532      ,   1166285.55167367     
   1272079.44081245      ,   1167544.13229658     
   1271443.04124232      ,   1168806.75558751     
   1270798.48157854      ,   1170072.85672616     
   1270142.76639806      ,   1171338.90975563     
   1269476.58336096      ,   1172598.64471060     
   1268804.92605901      ,   1173847.79566095     
   1268132.56617660      ,   1175086.43363203     
   1267461.65287271      ,   1176316.33795693     
   1266792.85952058      ,   1177538.91929116     
   1266126.39234719      ,   1178755.07996266     
   1265462.31246453      ,   1179965.40140052     
   1264800.63266891      ,   1181170.27112593     
   1264141.34962965      ,   1182369.95540082     
   1263484.45537504      ,   1183564.64163576     
   1262829.94139774      ,   1184754.46429162     
   1262177.79993031      ,   1185939.52142272     
   1261528.02409293      ,   1187119.88567130     
   1260880.60758957      ,   1188295.61183436     
   1260235.54422624      ,   1189466.74223844     
   1259592.82735471      ,   1190633.31067330     
   1258952.44926604      ,   1191795.34536079     
